student_id,skill,exercise_id,correct,hint_count,attempt_count,response_time,time_interval
169335,Surface Area Rectangular Prism,127620,0,0,2,74,0
169382,Multiplication Fractions,382759,1,0,1,65,0
169443,Polynomial Factors,134703,1,0,1,105,0
169448,Graph Shape,1009,0,0,3,100,0
169471,Area Parallelogram,171282,1,0,1,57,0
169501,Proportion,87356,1,0,1,37,0
169509,Multiplication and Division Integers,94833,1,0,1,10,0
169527,Least Common Multiple,514366,1,0,1,48,0
169531,"Order of Operations +,-,/,* () positive reals",84595,1,0,1,16,0
169533,Conversion of Fraction Decimals Percents,334800,1,0,1,180,0
169624,Proportion,86825,1,0,1,31,0
169624,Volume Rectangular Prism,89879,1,0,1,19,0
169659,Write Linear Equation from Slope and y-intercept,633760,1,0,1,31,0
169756,Equation Solving Two or Fewer Steps,195710,0,0,1,146,0
169757,Write Linear Equation from Graph,423073,1,0,1,10,0
169757,Solving Systems of Linear Equations,274968,1,0,1,59,0
169777,Conversion of Fraction Decimals Percents,84743,1,0,1,31,0
169808,Ordering Fractions,528819,1,0,1,37,0
169824,Perimeter of a Polygon,171764,0,0,1,62,0
169936,Simplifying Expressions positive exponents,702467,1,0,1,53,0
170143,Finding Slope from Ordered Pairs,536163,1,0,1,39,0
170153,Conversion of Fraction Decimals Percents,85851,1,0,1,55,0
170203,Graphing Inequalities on a number line,258112,0,0,1,89,0
170218,Pythagorean Theorem,79374,1,0,1,48,0
170335,Multiplication and Division Positive Decimals,335405,1,0,1,41,0
170392,Unit Conversion Standard to Metric,125174,1,0,1,30,0
170394,Interior Angles Triangle,89145,1,0,1,83,0
170441,Nets of 3D Figures,75295,1,0,1,59,0
170441,Surface Area Rectangular Prism,126575,0,3,2,107,0
170478,Write Linear Equation from Ordered Pairs,167315,0,3,3,196,0
170478,Probability of Two Distinct Events,139579,1,0,1,32,0
170550,Addition and Subtraction Positive Decimals,335380,1,0,1,60,0
170557,Solving Systems of Linear Equations,200867,1,0,1,236,0
170557,Volume Sphere,126215,0,4,3,67,0
170592,Area Triangle,172545,1,0,1,57,0
170610,Write Linear Equation from Graph,318092,1,0,1,139,0
170782,Area Rectangle,89237,1,0,1,21,0
170980,Multiplication and Division Integers,189561,1,0,1,174,0
170987,Multiplication and Division Integers,189327,1,0,1,33,0
170990,Addition and Subtraction Integers,89711,1,0,1,65,0
171048,Number Line,178,0,0,1,78,0
171075,Addition and Subtraction Integers,189201,1,0,1,103,0
171075,Pattern Finding ,504156,1,0,1,42,0
171087,Multiplication and Division Integers,94838,1,0,1,15,0
171088,Equation Solving More Than Two Steps,163501,1,0,1,147,0
171105,Interior Angles Figures with More than 3 Sides,89121,0,2,2,160,0
171108,Interior Angles Triangle,89131,1,0,1,52,0
171109,Addition and Subtraction Fractions,418150,1,0,1,74,0
171109,"Order of Operations +,-,/,* () positive reals",84986,1,0,1,26,0
171140,Addition and Subtraction Integers,189176,1,0,1,77,0
171317,Interior Angles Figures with More than 3 Sides,282536,1,0,1,118,0
171352,Complementary and Supplementary Angles,140022,1,0,1,45,0
171352,Multiplication and Division Integers,189459,1,0,1,40,0
171369,Solving Systems of Linear Equations,200871,1,0,1,140,0
171375,Area Circle,172391,1,0,1,82,0
171405,Reflection,282592,1,0,1,22,0
171406,Rotations,377937,1,0,1,65,0
171520,Absolute Value,338840,1,0,1,30,0
171521,Area Circle,170597,1,0,1,150,0
171521,Distributive Property,187218,1,0,1,18,0
171522,Surface Area Rectangular Prism,127426,1,0,1,80,0
171523,Probability of a Single Event,119371,1,0,1,109,0
171524,Interior Angles Triangle,109966,1,0,1,32,0
171524,Area Irregular Figure,171008,0,2,1,18,0
171524,Greatest Common Factor,121931,1,0,1,26,0
171525,Area Parallelogram,171257,1,0,1,38,0
171525,Area Irregular Figure,171085,0,0,1,82,0
171525,Area Irregular Figure,171051,1,0,1,88,0
171526,Combining Like Terms,333340,0,0,2,80,0
171526,Equation Solving Two or Fewer Steps,87720,1,0,1,62,0
171527,Division Fractions,218681,1,0,1,172,0
171529,Interior Angles Triangle,254144,1,0,1,95,0
171530,Area Parallelogram,171137,1,0,1,90,0
171539,Solving Systems of Linear Equations,201069,0,0,1,45,0
171541,Area Triangle,172615,1,0,1,190,0
171541,Equation Solving Two or Fewer Steps,333364,1,0,1,48,0
171544,Multiplication Whole Numbers,341705,0,1,1,115,0
171544,Multiplication and Division Positive Decimals,335449,1,0,1,64,0
171552,Area Circle,345645,0,1,3,78,0
171572,Number Line,178,0,0,0,89,0
171574,Area Circle,89465,0,4,3,104,0
171575,Interior Angles Triangle,98655,1,0,1,57,0
171575,Equation Solving Two or Fewer Steps,333381,1,0,1,40,0
171579,Calculations with Similar Figures,71799,0,4,1,76,0
171609,Angles on Parallel Lines Cut by a Transversal,143027,1,0,1,46,0
171609,Pythagorean Theorem,80256,1,0,1,274,0
171610,Pythagorean Theorem,80044,1,0,1,60,0
171611,Volume Cylinder,127100,1,0,1,58,0
171612,Interior Angles Triangle,290885,1,0,1,132,0
171620,Volume Cone,130137,1,0,1,62,0
171621,Finding Slope From Situation,148840,0,3,1,55,0
171688,Graph Shape,1009,0,0,2,56,0
171688,Percent Of,221921,1,0,1,241,0
171748,Subtraction Whole Numbers,558713,1,0,1,167,0
171773,Interior Angles Triangle,89146,1,0,1,80,0
171785,Multiplication Whole Numbers,102329,1,0,1,64,0
171785,Interior Angles Triangle,89138,1,0,1,193,0
171800,Simplifying Expressions positive exponents,684988,0,0,1,62,0
171800,Polynomial Factors,134791,0,0,2,497,0
171840,Order of Operations All,51008,1,0,1,201,0
171842,Percent Of,84623,1,0,1,41,0
171846,Order of Operations All,50994,1,0,1,392,0
171848,Proportion,87292,0,0,5,34,0
171859,Write Linear Equation from Ordered Pairs,167381,0,4,3,161,0
171879,Equation Solving More Than Two Steps,163279,1,0,1,108,0
171880,Equation Solving More Than Two Steps,163262,0,0,1,130,0
171884,Order of Operations All,51082,1,0,1,17,0
171884,Solving Systems of Linear Equations by Graphing,128427,1,0,1,30,0
171915,Addition and Subtraction Integers,189256,1,0,1,65,0
171921,Write Linear Equation from Slope and y-intercept,201700,1,0,1,66,0
171940,Write Linear Equation from Ordered Pairs,167381,0,0,1,293,0
171940,Write Linear Equation from Graph,423010,1,0,1,35,0
171943,Solving Systems of Linear Equations by Graphing,128431,1,0,1,40,0
171945,Multiplication and Division Positive Decimals,335479,1,0,1,86,0
171946,Absolute Value,338870,1,0,1,56,0
171946,Area Trapezoid,171577,1,0,1,30,0
171949,Equation Solving Two or Fewer Steps,88310,1,0,1,22,0
171949,Equation Solving Two or Fewer Steps,88327,1,0,1,47,0
171949,Surface Area Rectangular Prism,127452,0,4,2,70,0
171951,Multiplication and Division Positive Decimals,335458,1,0,1,98,0
171952,Volume Prism,128153,1,0,1,62,0
171952,Probability of a Single Event,119241,1,0,1,67,0
171953,Surface Area Rectangular Prism,127449,1,0,1,121,0
171954,Pattern Finding ,102315,0,2,5,112,0
171963,Rounding,88431,1,0,1,40,0
171963,Addition and Subtraction Fractions,417870,1,0,1,155,0
171964,Pattern Finding ,172868,1,0,1,172,0
171964,Area Rectangle,169686,1,0,1,49,0
171964,Mean,204138,1,0,1,58,0
171965,Equivalent Fractions,321275,1,0,1,96,0
171971,Volume Prism,128029,1,0,1,74,0
171971,Absolute Value,338874,1,0,1,69,0
171971,Area Parallelogram,171245,1,0,1,53,0
171973,Volume Prism,128032,1,0,1,124,0
171974,Pattern Finding ,21666,1,0,1,248,0
171975,Pattern Finding ,172861,1,0,1,85,0
171975,Pattern Finding ,172895,0,0,3,240,0
171979,Addition and Subtraction Fractions,86517,1,0,1,95,0
171990,Multiplication and Division Positive Decimals,88529,1,0,1,114,0
171993,Finding Percents,85248,0,3,1,40,0
172000,Multiplication and Division Integers,189459,0,0,2,154,0
172006,Addition and Subtraction Fractions,540801,0,1,3,193,0
172006,Order of Operations All,85043,1,0,1,87,0
172010,Complementary and Supplementary Angles,88879,1,0,1,24,0
172026,X-Y Graph Reading,15324,1,0,1,6,0
172026,Angles on Parallel Lines Cut by a Transversal,88941,1,0,1,40,0
172027,Unit Conversion Standard to Metric,125411,1,0,1,47,0
172112,Equation Solving Two or Fewer Steps,88288,1,0,1,30,0
172171,Simplifying Expressions positive exponents,152874,0,4,4,247,0
172191,Pattern Finding,13877,1,0,1,39,0
172204,Pythagorean Theorem,75178,0,0,2,52,0
172205,Division Fractions,87024,1,0,1,72,0
172212,Addition and Subtraction Fractions,86455,1,0,1,45,0
172215,Rounding,540796,1,0,1,50,0
172215,Conversion of Fraction Decimals Percents,84973,1,0,1,29,0
172216,Rounding,88487,1,0,1,51,0
172217,Area Circle,172401,1,0,1,56,0
172218,Number Line,540834,1,0,1,80,0
172219,Division Fractions,218670,0,0,1,134,0
172224,Addition and Subtraction Positive Decimals,187636,1,0,1,156,0
172224,Proportion,58675,1,0,1,38,0
172230,Addition and Subtraction Positive Decimals,187680,1,0,1,53,0
172264,Ordering Positive Decimals,52840,1,0,1,57,0
172277,Ordering Positive Decimals,52852,1,0,1,44,0
172278,Order of Operations All,51002,1,0,1,171,0
172384,Exponents,540793,0,1,2,41,0
172389,Addition and Subtraction Positive Decimals,187677,1,0,1,54,0
172402,Multiplication and Division Positive Decimals,88532,1,0,1,14,0
172409,Finding Slope From Situation,148828,0,3,1,304,0
172418,Multiplying non Monomial Polynomials,219418,0,0,4,251,0
172418,Finding y-intercept from Linear Equation,137244,1,0,1,8,0
172424,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",162150,1,0,1,58,0
172428,"Order of Operations +,-,/,* () positive reals",403835,1,0,1,58,0
172435,Rounding,88415,1,0,1,79,0
172446,Divisibility Rules,121859,1,0,1,126,0
172465,"Order of Operations +,-,/,* () positive reals",84601,1,0,1,153,0
172465,Exponents,88222,1,0,1,65,0
172477,Proportion,86708,0,1,1,145,0
172483,Write Linear Equation from Graph,423076,1,0,1,40,0
172488,Exponents,88239,1,0,1,45,0
172492,"Angles - Obtuse, Acute, and Right",140073,1,0,1,46,0
172495,Ordering Integers,53323,1,0,1,62,0
172495,Equation Solving More Than Two Steps,108052,0,0,1,117,0
172495,Circumference ,89489,1,0,1,66,0
172503,Equation Solving More Than Two Steps,408746,0,3,1,107,0
172504,Equation Solving Two or Fewer Steps,94664,1,0,1,34,0
172511,Conversion of Fraction Decimals Percents,84955,1,0,1,53,0
172518,Polynomial Factors,400895,0,4,11,661,0
172524,Proportion,87354,0,0,2,234,0
172530,Nets of 3D Figures,75301,1,0,1,44,0
172538,Write Linear Equation from Graph,423098,1,0,1,47,0
172557,Square Root,401189,0,0,2,83,0
172562,Solving for a variable,55205,0,4,2,110,0
172650,Conversion of Fraction Decimals Percents,398146,0,0,3,111,0
172650,Addition and Subtraction Fractions,86744,0,1,2,146,0
172660,Scale Factor,86280,0,4,1,157,0
172663,Conversion of Fraction Decimals Percents,84961,1,0,1,51,0
172671,Equivalent Fractions,372251,1,0,1,73,0
172678,Finding Slope From Equation,129651,1,0,1,30,0
172758,Equation Solving Two or Fewer Steps,426430,1,0,1,39,0
172760,Pythagorean Theorem,81163,1,0,1,66,0
172760,Divisibility Rules,87444,0,3,2,179,0
172771,Division Whole Numbers,366143,0,0,1,132,0
172774,Conversion of Fraction Decimals Percents,61097,1,0,1,41,0
172777,Addition and Subtraction Positive Decimals,366140,1,0,1,58,0
172778,Multiplication and Division Positive Decimals,365733,1,0,1,88,0
172778,Addition and Subtraction Positive Decimals,365960,1,0,1,79,0
172783,Equivalent Fractions,407080,1,0,1,64,0
172825,Polynomial Factors,400516,1,0,1,58,0
172831,Multiplication and Division Integers,54169,1,0,1,19,0
172831,Multiplication and Division Integers,90106,1,0,1,70,0
172831,Multiplication and Division Integers,54367,1,0,1,53,0
172831,Congruence,71774,1,0,1,57,0
172849,Area Irregular Figure,171083,1,0,1,66,0
172849,Properties and Classification Quadrilaterals,264933,1,0,1,38,0
172851,Multiplication and Division Positive Decimals,88527,1,0,1,65,0
172859,Addition and Subtraction Integers,89703,1,0,1,61,0
172861,Equivalent Fractions,210607,1,0,1,44,0
172862,Proportion,210659,1,0,1,27,0
172862,Division Fractions,218766,1,0,1,81,0
172868,Addition and Subtraction Integers,89749,1,0,1,79,0
172869,Unit Rate,540822,0,1,2,25,0
172869,Mean,540866,0,0,2,27,0
172869,Division Fractions,218722,1,0,1,79,0
172884,Solving Inequalities,37053,0,0,1,199,0
172915,Equation Solving More Than Two Steps,408669,0,4,2,184,0
172968,Area Trapezoid,173091,1,0,1,60,0
172992,Equation Solving More Than Two Steps,108253,1,0,1,359,0
173002,"Order of Operations +,-,/,* () positive reals",559988,1,0,1,57,0
173003,Ordering Positive Decimals,66421,1,0,1,44,0
173005,Addition and Subtraction Positive Decimals,187708,1,0,1,83,0
173005,Addition and Subtraction Positive Decimals,187689,1,0,1,52,0
173008,Equivalent Fractions,372265,0,0,1,13,0
173010,Order of Operations All,85071,1,0,1,60,0
173011,Multiplication and Division Positive Decimals,335411,0,4,1,191,0
173011,"Order of Operations +,-,/,* () positive reals",84609,1,0,1,64,0
173014,Order of Operations All,84641,1,0,1,52,0
173014,"Order of Operations +,-,/,* () positive reals",84592,0,3,7,112,0
173018,"Order of Operations +,-,/,* () positive reals",559985,0,0,1,65,0
173019,"Order of Operations +,-,/,* () positive reals",84985,1,0,1,44,0
173021,Division Whole Numbers,559897,0,0,1,48,0
173030,Order of Operations All,532538,0,3,1,29,0
173032,Writine Expression from Diagrams,538472,1,0,1,80,0
173034,Multiplication and Division Positive Decimals,88619,1,0,1,21,0
173074,Addition and Subtraction Positive Decimals,365959,0,1,1,69,0
173076,Subtraction Whole Numbers,365953,1,0,1,120,0
173076,Conversion of Fraction Decimals Percents,407088,0,0,1,57,0
173088,"Expanded, Standard and Word Notation",366118,1,0,1,18,0
173097,Substitution,388684,1,0,1,40,0
173117,Proportion,87352,1,0,1,78,0
173117,Probability of Two Distinct Events,74560,0,5,3,63,0
173117,Composition of Function Adding,223429,1,0,1,80,0
173140,Calculations with Similar Figures,72589,0,5,3,41,0
173146,Addition and Subtraction Fractions,186607,1,0,1,60,0
173155,Multiplication and Division Positive Decimals,88531,0,6,1,78,0
173156,Picking Equation and Inequality from Choices,540853,1,0,1,64,0
173156,Addition and Subtraction Fractions,86359,1,0,1,178,0
173160,Multiplication and Division Positive Decimals,88556,0,1,1,299,0
173163,Divisibility Rules,87440,1,0,1,34,0
173163,Addition and Subtraction Positive Decimals,187614,1,0,1,147,0
173167,Proportion,58670,1,0,1,75,0
173168,Solving Inequalities,540857,0,1,2,43,0
173171,Polynomial Factors,400515,1,0,1,30,0
173176,Surface Area Rectangular Prism,127459,0,4,1,54,0
173202,Greatest Common Factor,400965,0,0,2,75,0
173225,Greatest Common Factor,400816,1,0,1,48,0
173234,"Angles - Obtuse, Acute, and Right",498687,0,0,1,23,0
173246,Addition and Subtraction Integers,189176,1,0,1,65,0
173251,Greatest Common Factor,121993,1,0,1,61,0
173253,Rounding,373635,0,0,6,92,0
173270,Pythagorean Theorem,79935,1,0,1,60,0
173270,Pattern Finding ,172890,1,0,1,81,0
173283,Histogram as Table or Graph,93104,1,0,1,63,0
173288,Addition and Subtraction Integers,12337,1,0,1,103,0
173294,Order of Operations All,51064,0,0,1,131,0
173296,Range,217532,0,3,1,69,0
173304,Write Linear Equation from Ordered Pairs,167377,0,0,2,282,0
173313,Pattern Finding ,172833,1,0,1,91,0
173318,Unit Conversion Within a System,72996,0,0,1,146,0
173318,Composition of Function Adding,223417,1,0,1,153,0
173328,Finding y-intercept from Linear Equation,404999,1,0,1,53,0
173340,Probability of Two Distinct Events,74560,1,0,1,54,0
173362,Surface Area Rectangular Prism,127480,1,0,1,143,0
173374,Rounding,408859,1,0,1,30,0
173384,Conversion of Fraction Decimals Percents,84926,1,0,1,33,0
173404,Equation Solving More Than Two Steps,108237,1,0,1,81,0
173431,Median,91138,1,0,1,130,0
173431,Histogram as Table or Graph,93075,1,0,1,30,0
173524,Ordering Positive Decimals,66361,1,0,1,24,0
173524,Addition and Subtraction Fractions,418531,1,0,1,83,0
173558,Order of Operations All,532561,1,0,1,85,0
173599,Exponents,88241,1,0,1,23,0
173599,Addition and Subtraction Integers,53905,0,0,1,37,0
173599,Addition and Subtraction Positive Decimals,187693,1,0,1,45,0
173605,Exponents,88214,1,0,1,30,0
173650,Histogram as Table or Graph,93075,0,1,4,150,0
173652,Addition and Subtraction Integers,189165,0,0,4,3158,0
173674,Order of Operations All,531194,1,0,1,70,0
173685,Division Fractions,218775,0,0,1,156,0
173686,Pattern Finding ,540791,1,0,1,31,0
173686,Division Whole Numbers,540826,0,1,2,75,0
173686,Divisibility Rules,87452,0,0,2,58,0
173688,Multiplication and Division Positive Decimals,88536,1,0,1,19,0
173688,Properties and Classification Quadrilaterals,264898,1,0,1,12,0
173694,Proportion,210665,1,0,1,49,0
173694,Ordering Integers,53294,1,0,1,69,0
173701,Percent Of,221978,0,0,2,130,0
173703,Addition and Subtraction Positive Decimals,540828,0,1,1,11,0
173703,Multiplication and Division Positive Decimals,335405,0,0,1,27,0
173707,Picking Equation and Inequality from Choices,540790,0,1,3,175,0
173708,Multiplication and Division Positive Decimals,88594,0,6,2,148,0
173715,Write Linear Equation from Ordered Pairs,167312,0,5,1,141,0
173725,Divisibility Rules,87423,1,0,1,51,0
173733,Multiplication and Division Positive Decimals,365772,1,0,1,251,0
173734,Ordering Fractions,66179,1,0,1,24,0
173738,Addition and Subtraction Positive Decimals,365957,1,0,1,92,0
173745,Equivalent Fractions,407081,1,0,1,117,0
173746,Calculations with Similar Figures,72652,1,0,1,22,0
173747,Complementary and Supplementary Angles,390612,0,0,1,44,0
173752,Least Common Multiple,86217,1,0,1,69,0
173755,Addition and Subtraction Fractions,414257,1,0,1,63,0
173769,Order of Operations All,51002,0,4,2,78,0
173788,Order of Operations All,50987,1,0,1,217,0
173819,Addition and Subtraction Fractions,186630,0,0,2,78,0
173820,Order of Operations All,50987,0,0,1,71,0
173832,Subtraction Whole Numbers,342029,1,0,1,27,0
173832,Multiplication and Division Positive Decimals,335432,1,0,1,96,0
173844,Multiplication and Division Positive Decimals,335407,0,0,1,24,0
173844,Addition and Subtraction Fractions,417524,0,3,3,64,0
173870,Subtraction Whole Numbers,342004,1,0,1,60,0
173870,Ordering Positive Decimals,66491,1,0,1,36,0
173882,Addition and Subtraction Fractions,417748,0,3,2,80,0
